Incident ID,Incident Date,State,City Or County,Address,# Killed,# Injured,Operations
1471589,5-Aug-19,Arizona,Phoenix,Broadway Road and 24th Street,1,0,N/A
1472569,5-Aug-19,Texas,Victoria,700 block of Westwood Dr,0,0,N/A
1470113,5-Aug-19,Pennsylvania,New Kensington,9th St and 4th Ave,0,0,N/A
1471612,5-Aug-19,Massachusetts,Boston,7 Allstate Rd,0,0,N/A
1472511,5-Aug-19,South Carolina,Orangeburg,1000 Presidential Dr,0,0,N/A
1474373,5-Aug-19,Illinois,Peoria,2300 block of N Peoria Ave,0,1,N/A
1471581,5-Aug-19,Kentucky,Franklin,513 Brevard St,1,0,N/A
1471501,5-Aug-19,Pennsylvania,Duquesne,Lincoln Ave,0,0,N/A
1471347,5-Aug-19,Indiana,Mishawaka,400 block of W Broadway St,0,0,N/A
1476779,5-Aug-19,Wisconsin,Kenosha,45th St and 22nd Ave,0,0,N/A
1471814,5-Aug-19,New Jersey,Clark,State St,0,0,N/A
1472812,5-Aug-19,Michigan,Highland Park,N/A,0,0,N/A
1471072,5-Aug-19,Florida,Lake City,I-75 and SR 41,0,0,N/A
1491456,5-Aug-19,District of Columbia,Washington,1800 block of 23rd St SE,0,0,N/A
1474178,5-Aug-19,Pennsylvania,New Castle,W State St,0,0,N/A
2536017,5-Aug-19,Missouri,Joplin,1200 block of Connor Ave,0,1,N/A
1472716,5-Aug-19,Ohio,Warren,1175 Front St SW,0,0,N/A
1471868,5-Aug-19,Maine,Lewiston,12 Robinson Gardens,1,0,N/A
1471746,5-Aug-19,Utah,Salt Lake City,731 S 300 E,1,0,N/A
1475770,4-Aug-19,Massachusetts,Paxton,MA 122 and Briarcliff Ln,0,0,N/A
1471723,4-Aug-19,Massachusetts,Lowell,Marriner St,0,0,N/A
1471670,4-Aug-19,Louisiana,Houma,Roselawn Ave,0,0,N/A
1472565,4-Aug-19,Texas,Houston,US 290,0,0,N/A
1473815,4-Aug-19,Florida,Lakeland,939 W Robson St,0,1,N/A
1471623,4-Aug-19,Massachusetts,Millbury,MA 146,0,0,N/A
1468795,4-Aug-19,Colorado,Commerce City,14700 E 104th Ave,0,0,N/A
1471530,4-Aug-19,Ohio,Cambridge,Southgate Pkwy,0,0,N/A
1469725,4-Aug-19,Texas,Houston,10100 Wild Hollow Ln,1,1,N/A
1469708,4-Aug-19,New Jersey,Paterson,271 Summer St,1,0,N/A
1471286,4-Aug-19,Maryland,Hagerstown,400 block of Sumans Ave,0,0,N/A
1472292,4-Aug-19,Indiana,Bedford,5655 US Hwy 50 E,0,0,N/A
1468632,4-Aug-19,District of Columbia,Washington,2000 block of 11th St NW,0,1,N/A
1469743,4-Aug-19,Texas,Houston,5959 Guhn Rd,1,0,N/A
1490437,4-Aug-19,Illinois,Champaign,E Bradley Ave and N 4th St,0,0,N/A
1471266,4-Aug-19,Illinois,Joliet,2nd Ave and Baker Ave,0,0,N/A
1470965,4-Aug-19,Massachusetts,Warren,N/A,0,0,N/A
1489613,4-Aug-19,Missouri,Independence,15912 E US Hwy 24,0,0,N/A
1472734,4-Aug-19,Kentucky,Blaine,N/A,0,0,N/A
1471957,4-Aug-19,Nebraska,Lincoln,N/A,0,0,N/A
1470731,4-Aug-19,Missouri,Saint Louis (Richmond Heights),7875 Dale Ave,0,0,N/A
1469147,3-Aug-19,Illinois,Decatur,1200 block of E Leafland Ave,0,1,N/A
1467225,3-Aug-19,Tennessee,Knoxville,2700 block of Jersey Ave,0,1,N/A
1468985,3-Aug-19,California,Palo Alto,300 block of Tennessee Ln,0,0,N/A
1472504,3-Aug-19,South Carolina,Orangeburg,N/A,0,0,N/A
1471584,3-Aug-19,Indiana,Seymour,524 E Tipton St,0,1,N/A
1467471,3-Aug-19,Kentucky,Louisville,20th St and Woodland Ave,0,0,N/A
1467193,3-Aug-19,Illinois,Normal,600 block of W Orlando Ave,0,0,N/A
1471526,3-Aug-19,Ohio,Cambridge,400 block of N 3rd St,0,0,N/A
1468604,3-Aug-19,Delaware,Newark,101 Geoffrey Dr,0,0,N/A
1468617,3-Aug-19,West Virginia,Martinsburg,201 Woodbury Ave,1,2,N/A
1468329,3-Aug-19,Nevada,Carson City,3680 Goni Rd,0,0,N/A
1468262,3-Aug-19,Wisconsin,La Crosse,317 S 9th St,0,2,N/A
1468196,3-Aug-19,Arizona,Tolleson,91st Ave and Washington St,0,1,N/A
1468384,3-Aug-19,New Mexico,Las Cruces,1600 Embassy Drive,0,1,N/A
1469391,3-Aug-19,Florida,Marathon,200 block of 41st St,0,0,N/A
1483603,3-Aug-19,Delaware,Delmar,37000 block of Marsha St,0,0,N/A
1471007,3-Aug-19,Washington,Bellingham,3300 block of Redwood Ave,0,0,N/A
1486791,3-Aug-19,Washington,Kennewick,1600 block of W 30th Ave,0,0,N/A
1474266,3-Aug-19,Oregon,Newport,198 NE 123rd St,0,0,N/A
1468323,3-Aug-19,Nevada,Carson City,1500 block of Edmonds Drive,1,0,N/A
1577114,3-Aug-19,Kentucky,Bell (county),N/A,0,0,N/A
1467765,3-Aug-19,Massachusetts,Boston,Dorchester Ave and Columbia Rd,0,0,N/A
1466370,2-Aug-19,Indiana,Indianapolis,8500 block of E 42nd St,1,0,N/A
1475773,2-Aug-19,Ohio,Westlake,Detroit Rd and Crocker Rd,0,0,N/A
1467692,2-Aug-19,Missouri,Saint Louis,1000 block of Rariton Dr,1,0,N/A
1469031,2-Aug-19,New Jersey,Atlantic City,1400 block of Atlantic Ave,0,0,N/A
1467543,2-Aug-19,Massachusetts,Milton,Blue Hills Pkwy and Austin St,0,0,N/A
1470308,2-Aug-19,North Carolina,Hendersonville,200 N Grove St,0,0,N/A
1465787,2-Aug-19,Indiana,Indianapolis,1800 block of N Rural St,0,0,N/A
1466451,2-Aug-19,Missouri,Kansas City,E 18th St and Main St,1,0,N/A
1467473,2-Aug-19,Massachusetts,Boston,Conley St,0,0,N/A
1474719,2-Aug-19,Arizona,Surprise,16477 W Bell Rd,0,0,N/A
1466124,2-Aug-19,Illinois,Rockford,217 S Chicago Ave,0,0,N/A
1476301,2-Aug-19,Texas,Cameron (Cross Roads),11700 US-380,0,0,N/A
1467293,2-Aug-19,Kentucky,Somerset,Crimson Dr,0,0,N/A
1466083,2-Aug-19,Kentucky,Louisville (Middletown),100 block of Juneau Dr,0,0,N/A
1469988,2-Aug-19,Tennessee,Memphis,39 N Main St,0,0,N/A
1471563,2-Aug-19,Minnesota,Austin,300 block of 12th Ave SW,0,0,N/A
1467190,2-Aug-19,Ohio,Cleveland,E 97th St and Manor Ave,0,1,N/A
1469035,2-Aug-19,New Jersey,Atlantic City,900 block of Arctic Ave,0,0,N/A
1469712,2-Aug-19,New Jersey,Jersey City,Cator Ave and Old Bergen Rd,0,0,N/A
1466674,2-Aug-19,Florida,Gainesville,SW 2nd Ave,0,0,N/A
1466475,2-Aug-19,Missouri,Saint Louis (Maplewood),7725 Manchester Rd,0,0,N/A
1464872,1-Aug-19,Ohio,Springfield,Tibbetts Ave,0,0,N/A
1467611,1-Aug-19,Tennessee,Memphis,Valley Glynn Dr,0,0,N/A
1466313,1-Aug-19,Oklahoma,Tulsa,11327 E 23rd St,0,0,N/A
1465986,1-Aug-19,Tennessee,Nashville,1300 Jefferson St,1,0,N/A
1466146,1-Aug-19,Michigan,Mount Clemens,100 block of Dickinson Ave,0,2,N/A
1466130,1-Aug-19,Michigan,Detroit,8200 block of Woodlawn Ave,0,2,N/A
1467465,1-Aug-19,Illinois,Joliet,N Joliet St and W Van Buren St,0,0,N/A
1465473,1-Aug-19,Texas,Arlington,Cantor Dr and N Collins St,1,0,N/A
1466531,1-Aug-19,Connecticut,Waterbury,21 Sylvan Ave,0,0,N/A
1465041,1-Aug-19,Florida,Cantonment,Pettway Cir,0,0,N/A
1491636,1-Aug-19,West Virginia,Grafton,Sunset Terrace,0,1,N/A
1490653,1-Aug-19,Pennsylvania,Erie,2400 block of German St,0,0,N/A
1471298,1-Aug-19,New York,Staten Island,Taft Ave,0,0,N/A
1473225,1-Aug-19,District of Columbia,Washington,3031 30th St SE,0,0,N/A
1474341,1-Aug-19,Maryland,Dameron,18508 Saint Jeromes Neck Rd,0,0,N/A
1466341,1-Aug-19,Ohio,Lorain,Oberlin Ave,0,0,N/A
1465586,1-Aug-19,South Carolina,Lamar,Oates Hwy and E Seven Pines St,0,0,N/A
1465536,1-Aug-19,Montana,Toston,Crow Creek Rd,1,0,N/A
1465546,1-Aug-19,South Carolina,Anderson,1207 Hwy 28 Bypass,0,1,N/A
1465507,1-Aug-19,Louisiana,New Orleans,8900 block of Marks St,1,0,N/A
1472824,1-Aug-19,District of Columbia,Washington,3500 block of Clay Pl NE,0,0,N/A
1503451,1-Aug-19,Texas,Lubbock,4100 block of 123rd St,0,0,N/A
1593386,1-Aug-19,Ohio,Canton,Cleveland Avenue NW,0,0,N/A
1466411,31-Jul-19,North Carolina,Raleigh,16 W Jones St,0,0,N/A
1464397,31-Jul-19,Texas,Port Arthur,4100 block of Charlotte Dr,0,0,N/A
1464156,31-Jul-19,Ohio,Cincinnati,Geyer Woods Ln and Werk Rd,1,0,N/A
1465258,31-Jul-19,Maryland,Baltimore,Charles St and Cross St,0,0,N/A
1467555,31-Jul-19,Ohio,Westlake,Detroit Rd and Crocker Rd,0,0,N/A
1465444,31-Jul-19,Colorado,Colorado Springs,3903 Shining Star Dr,1,0,N/A
1470389,31-Jul-19,Nebraska,Lincoln,1226 S 23rd St,0,0,N/A
1465104,31-Jul-19,Kentucky,Hopkinsville,Fort Campbell Blvd and Nelson Dr,0,0,N/A
1464081,31-Jul-19,Pennsylvania,Philadelphia,2600 block of S 67th St,2,0,N/A
1466098,31-Jul-19,Alaska,Anchorage,30900 block of Prudhoe Bay Ave,0,1,N/A
1465408,31-Jul-19,Massachusetts,Boston,Beacon St and Charles St,0,0,N/A
1465168,31-Jul-19,Tennessee,Memphis,6205 Mt Moriah Rd,0,2,N/A
1464878,31-Jul-19,Ohio,Youngstown,347 E Ravenwood Ave,0,0,N/A
1465382,31-Jul-19,Colorado,Denver,Curtis Street and 26th St,1,0,N/A
1470063,31-Jul-19,Indiana,South Bend,N LaPorte Ave,0,0,N/A
1464816,31-Jul-19,Massachusetts,New Bedford,300 Maxfield St,0,1,N/A
1466836,31-Jul-19,Indiana,Hobart,50 block of East Third St,0,0,N/A
1478769,31-Jul-19,Florida,Fort Pierce,Delaware Ave and S 17th St,0,0,N/A
1466732,31-Jul-19,Georgia,Atlanta,200 block of 16th St,0,0,N/A
1486219,31-Jul-19,Texas,Fort Worth,7000 John T White Rd,0,0,N/A
1491543,31-Jul-19,North Carolina,Huntersville,9121 Sam Furr Rd,0,0,N/A
1464166,31-Jul-19,Florida,Orlando,5087 Commander Dr,2,1,N/A
1465658,31-Jul-19,Florida,Cape Coral,SE 8th St,0,0,N/A
1465941,31-Jul-19,Iowa,Davenport,1500 block of W Locust St,0,0,N/A
1485198,31-Jul-19,Pennsylvania,Pittsburgh,N/A,0,0,N/A
1465598,31-Jul-19,South Dakota,Sioux Falls,10th St and Sycamore Ave,0,0,N/A
1466593,31-Jul-19,Texas,Marshall,603 N Grove St,0,0,N/A
1466297,31-Jul-19,New York,Wallkill,NY-17,0,0,N/A
1464338,31-Jul-19,Pennsylvania,York,1125 Stone Gate Dr,2,0,N/A
1464437,30-Jul-19,District of Columbia,Washington,600 block of 13th St NW,0,0,N/A
1474978,30-Jul-19,Wisconsin,Milwaukee,5800 block of 61st St,0,0,N/A
1465266,30-Jul-19,Alabama,Gadsden,100 block of N 7th St,0,0,N/A
1464392,30-Jul-19,Tennessee,Memphis (Bartlett),Brushwood Dr,0,0,N/A
1464381,30-Jul-19,Tennessee,Memphis,601 N Germantown Pkwy,0,0,N/A
1463394,30-Jul-19,Missouri,Springfield,S Farm Rd 135 and S Golden Ave,0,0,N/A
1463328,30-Jul-19,South Carolina,Summerville,Beverly Dr,0,0,N/A
1464316,30-Jul-19,Tennessee,Antioch,929 Bell Rd,0,1,N/A
1464174,30-Jul-19,West Virginia,Morgantown,420 Pennsylvania Ave,0,0,N/A
1539896,30-Jul-19,Texas,Wichita Falls,Cypress Ave and Langford Ln,0,0,N/A
1472817,30-Jul-19,Michigan,Livonia,30935 Five Mile Rd,0,0,N/A
1463132,30-Jul-19,Arkansas,Osceola,S Oak St and E Keiser Ave,0,1,N/A
1464124,30-Jul-19,Massachusetts,New Bedford,2120 Phillips Rd,0,0,N/A
1462962,30-Jul-19,Maryland,Curtis Bay,7600 block of Energy Pkwy,0,1,N/A
1464126,30-Jul-19,New Mexico,Velarde,1410 NM-68,0,0,N/A
1473823,30-Jul-19,Arizona,Phoenix,12612 N Black Canyon Hwy,0,0,N/A
1464070,30-Jul-19,Illinois,Rockford,800 block of Alliance Ave,0,0,N/A
1464065,30-Jul-19,Pennsylvania,Clearfield,5615 Park St,0,0,N/A
1462791,30-Jul-19,Florida,Pensacola,7600 Block of Lawton St,1,0,N/A
1465957,30-Jul-19,Kentucky,Paducah,2880 James Sanders Blvd,0,0,N/A
1463813,30-Jul-19,Massachusetts,Boston,Blue Hill Ave and Woolson St,0,0,N/A
1465011,30-Jul-19,Florida,Silver Springs,5431 NE 35th St,2,0,N/A
1463438,30-Jul-19,Idaho,Pocatello,424 N 10th Ave,0,2,N/A
1465583,30-Jul-19,Texas,Houston,12708 Northwest Fwy,0,1,N/A
1465452,30-Jul-19,Connecticut,Newtown,Pole Bridge Rd and Bancroft Rd,0,0,N/A
1462917,30-Jul-19,Connecticut,Stamford,Hoyt St,0,1,N/A
1462701,30-Jul-19,District of Columbia,Washington,I-395,1,0,N/A
1463022,29-Jul-19,Florida,Pinellas Park,6665 100th Ave N,0,1,N/A
1463285,29-Jul-19,Massachusetts,Boston,455 Quincy St,0,0,N/A
1462993,29-Jul-19,Michigan,Detroit,3500 block of S Fort St,1,0,N/A
1463431,29-Jul-19,North Carolina,Monroe,Clarksville Campground Rd,0,1,N/A
1462021,29-Jul-19,Michigan,Bay City,505 N Henry St,1,1,N/A
1461846,29-Jul-19,Pennsylvania,Curwensville,945 Bailor Rd,0,0,N/A
1461831,29-Jul-19,Ohio,Youngstown,Lilburne Ave and Rutledge Dr,0,0,N/A
1461716,29-Jul-19,Virginia,Virginia Beach,3080 S Lynnhaven Rd,0,0,N/A
1464041,29-Jul-19,New Jersey,Atlantic City,500 block of Boardwalk,0,0,N/A
1466176,29-Jul-19,Nevada,Las Vegas,10000 block of Cassleman Ct,1,0,N/A
1461774,29-Jul-19,New Jersey,Trenton,Boudinot Ave and N Hermitage Ave,0,0,N/A
1461729,29-Jul-19,West Virginia,Charleston,1300 Renaissance Cir,0,1,N/A
1463421,29-Jul-19,Missouri,Cape Girardeau,400 block of S Minnesota St,0,1,N/A
1463902,29-Jul-19,Arkansas,Hot Springs National Park (Hot Springs),141 Bradford Rd,0,0,N/A
1463894,29-Jul-19,North Carolina,Randleman,I-73,0,0,N/A
1462550,29-Jul-19,New Jersey,Bayonne,Broadway and 44th St,0,0,N/A
1461380,29-Jul-19,Kansas,Wichita,2700 block of E Shadybrook St,0,1,N/A
1461875,29-Jul-19,Arizona,Tempe,Apache Blvd and McClintock Dr,1,0,N/A
1462362,29-Jul-19,Delaware,Milton,Fisher Rd,0,0,N/A
1462610,29-Jul-19,Pennsylvania,Columbia,102 N 3rd St,1,0,N/A
1463632,29-Jul-19,New York,Staten Island,Ronald Ave,0,0,N/A
1464509,29-Jul-19,Washington,Spokane (Spokane Valley),Locust St and Broadway Ave,0,0,N/A
1465539,29-Jul-19,North Carolina,Charlotte,Hampton St at Marion St,0,0,N/A
1463807,29-Jul-19,Vermont,Brattleboro,107 Elliot St,0,0,N/A
1469167,28-Jul-19,Arkansas,Osceola,S Oak St and E Keiser Ave,0,1,N/A
1462156,28-Jul-19,Massachusetts,Boston,Kosciuszko Cir and Day Blvd,0,0,N/A
1463089,28-Jul-19,Tennessee,Columbia,5005 Camelot Dr,0,1,N/A
1460630,28-Jul-19,Pennsylvania,Philadelphia,2600 block of Carroll St,1,5,N/A
1460045,28-Jul-19,Texas,Houston,5000 block of Briscoe St,1,1,N/A
1486511,28-Jul-19,Tennessee,Dickson,500 block of Church St,0,0,N/A
1460906,28-Jul-19,Tennessee,Johnson City,3211 S Roan St,0,0,N/A
1497805,28-Jul-19,Tennessee,Johnson City,2109 E Fairview Av,0,1,N/A
1463429,28-Jul-19,Tennessee,Crossville,N/A,0,1,N/A
1460568,28-Jul-19,Kentucky,Lexington,Bahama Road,0,1,N/A
1465937,28-Jul-19,West Virginia,Lost Creek,WV 270,0,0,N/A
1461540,28-Jul-19,Texas,Houston,14101 S Pacific St,1,0,N/A
1461537,28-Jul-19,Arkansas,Mountain Home,Buford Rd,1,0,N/A
1461853,28-Jul-19,Tennessee,Hixson,5051 Gann Store Rd,0,0,N/A
1461284,28-Jul-19,Florida,Havana,US 27 and John Yawn Place,0,0,N/A
1460085,28-Jul-19,Arizona,Phoenix,E Baseline Rd and S 32nd St,1,0,N/A
1461164,28-Jul-19,Florida,Boynton Beach,4770 N Congress Ave,1,0,N/A
1460389,28-Jul-19,Massachusetts,Swampscott,Paradise Rd,0,0,N/A
1460061,28-Jul-19,Pennsylvania,Lancaster,W Filbert St,0,1,N/A
1464281,28-Jul-19,Ohio,Vermilion,Mason Rd and Cemetery Rd,0,0,N/A
1460259,27-Jul-19,Ohio,Louisville,1516 Opal St,0,0,N/A
1461661,27-Jul-19,Tennessee,Jackson,38 Cinnamon Dr,1,1,N/A
1463341,27-Jul-19,South Carolina,Hilton Head Island,Sea Spray Ln,0,0,N/A
1459718,27-Jul-19,New York,Brooklyn,1555 Linden Blvd,1,11,N/A
1462195,27-Jul-19,Massachusetts,Chelsea,US 1,0,0,N/A
1466157,27-Jul-19,New Mexico,Portales,510 E 18th St,1,1,N/A
1461998,27-Jul-19,Pennsylvania,Shoemakersville,200 block of Birch Hill Rd,0,0,N/A
1463123,27-Jul-19,Massachusetts,Boston,Morrissey Blvd,0,0,N/A
1461956,27-Jul-19,New York,Binghamton,Conklin Ave,0,0,N/A
1461695,27-Jul-19,Georgia,Tunnel Hill,101 Cottonwood Mill Rd,0,0,N/A
1464060,27-Jul-19,Pennsylvania,Whitehall,1065 MacArthur Rd,0,0,N/A
1459412,27-Jul-19,Arkansas,Lakeview,142 Jims St,2,0,N/A
1460209,27-Jul-19,Massachusetts,Lynn,Western Ave and Centre St,0,0,N/A
1459902,27-Jul-19,Maine,Auburn,100 Mt Auburn Ave,1,0,N/A
1461563,27-Jul-19,Nebraska,Lincoln,2910 Pine Lake Rd,0,0,N/A
1459706,27-Jul-19,Utah,Salt Lake City,1211 N Redwood Rd,1,0,N/A
1461108,27-Jul-19,Iowa,Waterloo,927 Cutler St,0,0,N/A
1481514,27-Jul-19,Illinois,Chicago,2200 block of N Lincoln ave,0,0,N/A
1459973,27-Jul-19,Illinois,Chicago,6700 block of S Wabash Ave,1,0,N/A
1462382,27-Jul-19,Maryland,Baltimore,2500 block of Washington Blvd,0,0,N/A
1461032,27-Jul-19,Pennsylvania,Lebanon,700 block of Arnold St,0,1,N/A
1565041,27-Jul-19,Texas,Port Neches,Baker St,0,0,N/A
1460584,26-Jul-19,Pennsylvania,Erie,1200 block of Downing Ave,0,0,N/A
1459736,26-Jul-19,Iowa,Eldridge,1600 block of Rockingham Rd,0,0,N/A
1459065,26-Jul-19,Michigan,Lexington,4000 block of Lakeshore Rd,0,0,N/A
1459193,26-Jul-19,Massachusetts,Wrentham,5 May St,0,0,N/A
1460359,26-Jul-19,Connecticut,Stamford,347 Stillwater Ave,0,0,N/A
1458567,26-Jul-19,Tennessee,Columbia,2776 Brown Hollow Rd,1,2,N/A
1459191,26-Jul-19,Massachusetts,Springfield,57 Leyfred Terrace,0,0,N/A
1459162,26-Jul-19,Connecticut,Hartford,I-84,1,0,N/A
1458873,26-Jul-19,Pennsylvania,Allentown,600 block of N Jordan St,0,0,N/A
1462846,26-Jul-19,Florida,Saint Augustine,2431 US-1 S,0,0,N/A
1655160,26-Jul-19,Illinois,Peoria,700 block of Haungs Ave,0,1,N/A
1458313,26-Jul-19,District of Columbia,Washington,300 block of 50th St NE,1,0,N/A
1459345,26-Jul-19,Nebraska,Gibbon,310 Court St,2,1,N/A
1476880,26-Jul-19,Colorado,Pueblo,N Salem Ave and E 16th St,0,0,N/A
1459288,26-Jul-19,Wisconsin,Madison,516 Grand Canyon Dr,0,0,N/A
1489009,26-Jul-19,Maryland,Pittsville,7400 block of Gumboro Rd,0,0,N/A
1462384,26-Jul-19,Maryland,Baltimore,2700 block of Wegworth Ln,0,0,N/A
1459218,26-Jul-19,Washington,Yakima,207 East N St,0,1,N/A
1460198,26-Jul-19,Texas,Jasper,1100 block of Co Rd 356,1,0,N/A
1462252,26-Jul-19,Texas,Harker Heights,Travis Ln and E Beeline Ln,0,1,N/A
1458093,25-Jul-19,Tennessee,Chattanooga,510 Gillespie Rd,0,1,N/A
1459136,25-Jul-19,Minnesota,Mahnomen,MN-200,0,0,N/A
1459074,25-Jul-19,Michigan,South Lyon,800 block of Ten Mile Rd,0,0,N/A
1462092,25-Jul-19,Connecticut,Greenwich,Byram Rd and W Putnam Ave,0,0,N/A
1459189,25-Jul-19,Massachusetts,Holbrook,505 S Franklin St,0,0,N/A
1459552,25-Jul-19,Maryland,Eden,31680 Eden Allen Rd,0,0,N/A
1464184,25-Jul-19,Ohio,Cleveland,Cedar Rd,0,0,N/A
1458463,25-Jul-19,South Carolina,Georgetown,2016 Winyah St,0,1,N/A
1458274,25-Jul-19,Washington,Silverdale,9300 block of Dishman Rd NW,1,0,N/A
1457641,25-Jul-19,Kentucky,Lexington,1533 Eastland Pkwy,0,1,N/A
1458726,25-Jul-19,Kentucky,Louisville,5011 Southside Dr,0,0,N/A
1457339,25-Jul-19,Illinois,Chicago,10400 block of S State St,0,0,N/A
1464806,25-Jul-19,Nebraska,Lexington,2505 Plum Creek Pkwy,0,0,N/A
1490650,25-Jul-19,Pennsylvania,Polk,101 Hillcrest Ave,1,0,N/A
1461313,25-Jul-19,California,Fortuna,3300 block of Kenmar Rd,0,0,N/A
1458410,25-Jul-19,Georgia,Athens,Athena Dr,0,0,N/A
1457811,25-Jul-19,Virginia,Hopewell,I-295 and VA-36,0,1,N/A
1471040,25-Jul-19,Florida,Palm Beach Gardens (Riviera Beach),N/A,0,0,N/A
1457939,25-Jul-19,Arkansas,Fayetteville,2071 N Chestnut Ave,0,1,N/A
1463543,25-Jul-19,Connecticut,Waterbury,N Walnut St and Walnut St,0,0,N/A
1457373,24-Jul-19,Pennsylvania,Williamsport,W 4th St and Elmira St,2,0,N/A
1527385,24-Jul-19,Iowa,Waterloo,N/A,0,0,N/A
1459120,24-Jul-19,Missouri,Carthage,Newton Rd and Co Rd 110,0,0,N/A
1456902,24-Jul-19,Texas,San Antonio,1600 block of Romero St,1,0,N/A
1457596,24-Jul-19,Tennessee,Nashville,2801 John A Merritt Blvd,1,0,N/A
1460383,24-Jul-19,Pennsylvania,Manheim,Hillcrest Dr,0,0,N/A
1457839,24-Jul-19,Missouri,Saint Louis (Overland),10400 block of Canter Way,0,0,N/A
1457764,24-Jul-19,Missouri,Kansas City,6700 block of Independence Ave,0,0,N/A
1457103,24-Jul-19,New Jersey,Vineland,300 block of Axtell Ave,0,1,N/A
1457684,24-Jul-19,Florida,Daytona Beach,2904 W International Speedway Blvd,0,0,N/A
1457767,24-Jul-19,Maine,Biddeford,12 St Marys St,0,0,N/A
1456687,24-Jul-19,Ohio,Ravenna,600 block of Hazen Ave,0,0,N/A
1456982,24-Jul-19,Nebraska,Lincoln,2046 S 26th St,2,0,N/A
1483671,24-Jul-19,New Jersey,Hackettstown,Country Rd 517,0,0,N/A
1457065,24-Jul-19,New Hampshire,Newport,214 S Main St,0,1,N/A
1463821,24-Jul-19,District of Columbia,Washington,900 block of Taylor St NW,0,0,N/A
1458503,24-Jul-19,California,Fort Jones,Scott River Rd,0,0,N/A
1456792,24-Jul-19,Florida,Pensacola,1300 W Cervantes St,0,1,N/A
1458290,24-Jul-19,Pennsylvania,Philadelphia,5400 block of Westford Rd,0,0,N/A
1458284,24-Jul-19,Washington,Wilbur,4 NW Division St,0,0,N/A
1457800,24-Jul-19,New Hampshire,Rochester,May St,0,0,N/A
1459913,24-Jul-19,Pennsylvania,Pittsburgh,500 block of Grant Ave,0,0,N/A
1458260,24-Jul-19,Connecticut,West Haven,Kimberly Ave,0,0,N/A
1460839,24-Jul-19,New York,Syracuse,200 block of Seward St,0,0,N/A
2541507,24-Jul-19,California,Fairfield,N/A,1,0,N/A
1465406,24-Jul-19,North Carolina,Asheville,415 Deaverview Rd,0,0,N/A
1458071,24-Jul-19,Massachusetts,Boston,2926 Washington St,0,0,N/A
1469203,24-Jul-19,New Hampshire,Hooksett,Hooksett Rd and Ash St,0,0,N/A
1456027,23-Jul-19,Arkansas,Gassville,US-62,0,0,N/A
1456886,23-Jul-19,Tennessee,Springfield,2001 Memorial Blvd,0,0,N/A
1502629,23-Jul-19,Texas,San Antonio,6500 block of Babcock Rd,0,0,N/A
1456837,23-Jul-19,Massachusetts,Springfield,Bowdoin St,0,0,N/A
1456445,23-Jul-19,Georgia,Douglasville,Preston Blvd,0,2,N/A
1457710,23-Jul-19,Florida,Saint Augustine,Hurst St and W King St,0,0,N/A
1457707,23-Jul-19,Maryland,Catonsville,6205 Baltimore National Pike,0,0,N/A
1456739,23-Jul-19,New York,Albany,Lark St and Manning Blvd,0,0,N/A
1576494,23-Jul-19,Iowa,Waterloo,212 Denver St,0,0,N/A
1455247,23-Jul-19,New Mexico,Albuquerque,1209 San Mateo Blvd NE,1,0,N/A
1455675,23-Jul-19,Indiana,Decatur,11th St,0,0,N/A
1456559,23-Jul-19,South Carolina,New Ellenton,Nondron St,0,1,N/A
1468589,23-Jul-19,District of Columbia,Washington,5100 block of Lee St NE,0,0,N/A
1456419,23-Jul-19,New Jersey,Atlantic City,2400 block of Atlantic Ave,0,0,N/A
1457550,23-Jul-19,Colorado,Loveland,930 N Monroe Ave,1,0,N/A
1457193,23-Jul-19,Delaware,Ellendale,16979 Beach Hwy,0,0,N/A
1455190,23-Jul-19,District of Columbia,Washington,900 block of 4th St NE,0,0,N/A
1458322,23-Jul-19,Maryland,Hagerstown,Gerbers Alley and Berger Ave,0,0,N/A
1457935,23-Jul-19,Massachusetts,New Bedford,20 block of Bentley St,0,0,N/A
1466409,22-Jul-19,Pennsylvania,Lancaster,900 block of Columbia Ave,0,0,N/A
1456696,22-Jul-19,North Carolina,Beulaville,NC-24 and Wagon Ford Rd,0,0,N/A
1458856,22-Jul-19,Pennsylvania,Erie,1000 block of East Ave,0,0,N/A
1484170,22-Jul-19,New York,Medina,Ridge Rd,0,0,N/A
1458295,22-Jul-19,Pennsylvania,Carlisle,441 Pleasant Hall Rd,1,1,N/A
1454791,22-Jul-19,Minnesota,Waite Park,232 N 13th Ave,0,1,N/A
1454572,22-Jul-19,Iowa,Waterloo,800 block of W 8th St,0,0,N/A
1455677,22-Jul-19,North Carolina,Jacksonville,New River Dr,0,0,N/A
1465035,22-Jul-19,Florida,Pensacola,8800 block of Figland Ave,0,0,N/A
1455453,22-Jul-19,Tennessee,Nashville,Townes Dr,0,1,N/A
1455582,22-Jul-19,Ohio,Youngstown,Albert St and McGuffey Rd,0,0,N/A
1455424,22-Jul-19,Tennessee,Selmer,200 block of Oak St,0,1,N/A
1461393,22-Jul-19,South Carolina,North Augusta,H and H St,0,0,N/A
1455067,21-Jul-19,Texas,Waco (Beverly Hills),Park Ave,0,0,N/A
1463469,21-Jul-19,Missouri,Jefferson City,N/A,0,0,N/A
1453867,21-Jul-19,New Jersey,Newark,US-22,0,0,N/A
